name,year,month,infection,forest cover,population,area,oro_temp,juntamoji_temp,debesuotumas,slegis_juros_lyg,santyk_oro_dregme,kritutliu_kiekis,krituliu_kiekis
Telšių apskritis,2004,7,8,32.9,175090.0,4349.0,15.82258064516129,,,,,,77.4
Mažeikių r. sav.,2004,7,0,29.3,65831.0,1220.0,15.82258064516129,,,,,,77.4
Plungės r. sav.,2004,7,1,32.7,43349.0,1105.0,15.82258064516129,,,,,,77.4
Telšių r. sav.,2004,7,7,29.7,55587.0,1439.0,15.82258064516129,,,,,,77.4
Utenos apskritis,2004,7,7,32.8,178637.0,7191.0,16.712903225806453,,,,,,71.2
Visagino sav.,2004,7,1,56.0,27915.0,58.0,16.561290322580643,,,,,,47.6
Anykščių r. sav.,2004,7,0,30.3,33783.0,1764.0,16.712903225806453,,,,,,71.2
Ignalinos r. sav.,2004,7,0,35.5,21944.0,1441.0,16.561290322580643,,,,,,47.6
Molėtų r. sav.,2004,7,3,28.5,24268.0,1367.0,16.712903225806453,,,,,,71.2
Utenos r. sav.,2004,7,1,31.8,48800.0,1230.0,16.712903225806453,,,,,,71.2
Zarasų r. sav.,2004,7,2,37.2,21927.0,1331.0,16.561290322580643,,,,,,47.6
Vilniaus apskritis,2004,7,19,41.9,841748.0,9730.0,16.74516129032258,,,,,,45.0
Šalčininkų r. sav.,2004,7,0,46.2,38205.0,1493.0,16.74516129032258,,,,,,45.0
Širvintų r. sav.,2004,7,1,30.5,19677.0,905.0,17.093548387096774,,,,,,71.8
Švenčionių r. sav.,2004,7,0,55.8,32002.0,1691.0,16.561290322580643,,,,,,47.6
Ukmergės r. sav.,2004,7,0,31.3,46920.0,1395.0,17.093548387096774,,,,,,71.8
Trakų r. sav.,2004,7,0,47.5,36916.0,1207.0,16.74516129032258,,,,,,45.0
Alytaus apskritis,2004,8,6,49.0,182751.0,5418.0,17.787096774193547,,,,,,67.0
Alytaus m. sav.,2004,8,4,30.4,70053.0,39.0,17.787096774193547,,,,,,67.0
Druskininkų sav.,2004,8,2,69.2,24665.0,453.0,18.074193548387097,,,,,,80.4
Alytaus r. sav.,2004,8,0,24.6,31741.0,1403.0,17.787096774193547,,,,,,67.0
Lazdijų r. sav.,2004,8,0,34.8,26221.0,1306.0,18.074193548387097,,,,,,80.4
Varėnos r. sav.,2004,8,0,69.0,30071.0,2216.0,17.787096774193547,,,,,,67.0
Kauno apskritis,2004,8,80,29.5,682074.0,8087.0,17.94193548387097,,,,,,98.0
Kauno m. sav.,2004,8,50,20.6,363952.0,157.0,17.94193548387097,,,,,,98.0
Jonavos r. sav.,2004,8,7,41.8,51510.0,944.0,18.12258064516129,,,,,,74.60000000000001
Kaišiadorių r. sav.,2004,8,2,31.4,37117.0,1087.0,17.94193548387097,,,,,,98.0
Kauno r. sav.,2004,8,14,32.6,83167.0,1496.0,17.94193548387097,,,,,,98.0
Kėdainių r. sav.,2004,8,1,25.5,63692.0,1677.0,18.07741935483871,,,,,,94.5
Prienų r. sav.,2004,8,3,27.4,34438.0,1033.0,17.94193548387097,,,,,,98.0
Raseinių r. sav.,2004,8,3,22.9,42958.0,1573.0,17.664516129032258,,,,,,87.7
Klaipėdos apskritis,2004,8,13,24.7,376854.0,5222.0,18.93548387096774,,,,,,45.0
Klaipėdos m. sav.,2004,8,4,16.3,186811.0,98.0,18.93548387096774,,,,,,45.0
Palangos m. sav.,2004,8,0,39.9,17222.0,79.0,18.93548387096774,,,,,,45.0
Klaipėdos r. sav.,2004,8,0,23.8,47367.0,1323.0,18.93548387096774,,,,,,45.0
Kretingos r. sav.,2004,8,3,33.1,45454.0,989.0,18.93548387096774,,,,,,45.0
Skuodo r. sav.,2004,8,0,15.4,24613.0,911.0,17.677419354838708,,,,,,78.9
Šilutės r. sav.,2004,8,6,22.1,53143.0,1682.0,18.509677419354837,,,,,,62.7
Marijampolės apskritis,2004,8,6,21.6,184058.0,4465.0,18.46451612903226,,,,,,74.4
Marijampolės r. sav.,2004,8,4,,,,18.46451612903226,,,,,,74.4
Šakių r. sav.,2004,8,1,22.8,37575.0,1454.0,18.46451612903226,,,,,,74.4
Vilkaviškio r. sav.,2004,8,1,10.5,49137.0,1262.0,18.46451612903226,,,,,,74.4
Panevėžio apskritis,2004,8,38,27.2,290097.0,7878.0,17.674193548387095,,,,,,86.1
Panevėžio m. sav.,2004,8,28,0.6,114917.0,50.0,17.93548387096774,,,,,,63.3
Biržų r. sav.,2004,8,0,26.3,34266.0,1476.0,17.674193548387095,,,,,,86.1
Kupiškio r. sav.,2004,8,0,27.9,23865.0,1080.0,17.93548387096774,,,,,,63.3
Panevėžio r. sav.,2004,8,8,33.9,42588.0,2177.0,17.93548387096774,,,,,,63.3
Pasvalio r. sav.,2004,8,0,16.5,33629.0,1289.0,17.674193548387095,,,,,,86.1
Rokiškio r. sav.,2004,8,2,27.9,40832.0,1806.0,17.574193548387097,,,,,,150.9
Šiaulių apskritis,2004,8,21,25.8,357441.0,8537.0,17.76451612903226,,,,,,60.5
Šiaulių m. sav.,2004,8,12,15.0,127805.0,82.0,17.76451612903226,,,,,,60.5
Akmenės r. sav.,2004,8,0,32.1,28951.0,844.0,17.677419354838708,,,,,,78.9
Joniškio r. sav.,2004,8,1,18.4,31012.0,1152.0,17.76451612903226,,,,,,60.5
Kelmės r. sav.,2004,8,0,26.2,39498.0,1705.0,17.664516129032258,,,,,,87.7
Radviliškio r. sav.,2004,8,1,25.7,50638.0,1634.0,17.76451612903226,,,,,,60.5
Šiaulių r. sav.,2004,8,7,32.6,51002.0,1806.0,17.76451612903226,,,,,,60.5
Tauragės apskritis,2004,8,5,31.7,130179.0,4408.0,17.187096774193545,,,,,,76.0
Jurbarko r. sav.,2004,8,0,38.0,36314.0,1506.0,17.664516129032258,,,,,,87.7
Šilalės r. sav.,2004,8,0,24.0,30768.0,1188.0,17.187096774193545,,,,,,76.0
Tauragės r. sav.,2004,8,5,38.5,51352.0,1179.0,17.187096774193545,,,,,,76.0
Telšių apskritis,2004,8,17,32.9,175090.0,4349.0,17.677419354838708,,,,,,78.9
Mažeikių r. sav.,2004,8,7,29.3,65831.0,1220.0,17.677419354838708,,,,,,78.9
Plungės r. sav.,2004,8,1,32.7,43349.0,1105.0,17.677419354838708,,,,,,78.9
Telšių r. sav.,2004,8,9,29.7,55587.0,1439.0,17.677419354838708,,,,,,78.9
Utenos apskritis,2004,8,5,32.8,178637.0,7191.0,17.574193548387097,,,,,,150.9
Visagino sav.,2004,8,0,56.0,27915.0,58.0,17.490322580645163,,,,,,61.699999999999996
Anykščių r. sav.,2004,8,1,30.3,33783.0,1764.0,17.574193548387097,,,,,,150.9
Ignalinos r. sav.,2004,8,0,35.5,21944.0,1441.0,17.490322580645163,,,,,,61.699999999999996
Molėtų r. sav.,2004,8,0,28.5,24268.0,1367.0,17.574193548387097,,,,,,150.9
Utenos r. sav.,2004,8,4,31.8,48800.0,1230.0,17.574193548387097,,,,,,150.9
Zarasų r. sav.,2004,8,0,37.2,21927.0,1331.0,17.490322580645163,,,,,,61.699999999999996
Vilniaus apskritis,2004,8,53,41.9,841748.0,9730.0,18.070967741935487,,,,,,96.8
Šalčininkų r. sav.,2004,8,0,46.2,38205.0,1493.0,18.070967741935487,,,,,,96.8
Širvintų r. sav.,2004,8,0,30.5,19677.0,905.0,18.12258064516129,,,,,,74.60000000000001
Švenčionių r. sav.,2004,8,2,55.8,32002.0,1691.0,17.490322580645163,,,,,,61.699999999999996
Ukmergės r. sav.,2004,8,1,31.3,46920.0,1395.0,18.12258064516129,,,,,,74.60000000000001
Trakų r. sav.,2004,8,1,47.5,36916.0,1207.0,18.070967741935487,,,,,,96.8
Alytaus apskritis,2004,9,3,49.0,182751.0,5418.0,12.473333333333333,,,,,,35.3
Alytaus m. sav.,2004,9,1,30.4,70053.0,39.0,12.473333333333333,,,,,,35.3
Druskininkų sav.,2004,9,0,69.2,24665.0,453.0,12.673333333333334,,,,,,29.8
Alytaus r. sav.,2004,9,0,24.6,31741.0,1403.0,12.473333333333333,,,,,,35.3
Lazdijų r. sav.,2004,9,2,34.8,26221.0,1306.0,12.673333333333334,,,,,,29.8
Varėnos r. sav.,2004,9,0,69.0,30071.0,2216.0,12.473333333333333,,,,,,35.3
Kauno apskritis,2004,9,75,29.5,682074.0,8087.0,12.729999999999999,,,,,,35.3
Kauno m. sav.,2004,9,54,20.6,363952.0,157.0,12.729999999999999,,,,,,35.3
Jonavos r. sav.,2004,9,3,41.8,51510.0,944.0,13.143333333333334,,,,,,43.800000000000004
Kaišiadorių r. sav.,2004,9,3,31.4,37117.0,1087.0,12.729999999999999,,,,,,35.3
Kauno r. sav.,2004,9,9,32.6,83167.0,1496.0,12.729999999999999,,,,,,35.3
Kėdainių r. sav.,2004,9,1,25.5,63692.0,1677.0,12.866666666666667,,,,,,53.5
Prienų r. sav.,2004,9,1,27.4,34438.0,1033.0,12.729999999999999,,,,,,35.3
Raseinių r. sav.,2004,9,4,22.9,42958.0,1573.0,12.343333333333334,,,,,,104.69999999999999
Klaipėdos apskritis,2004,9,17,24.7,376854.0,5222.0,15.06,,,,,,91.6
Klaipėdos m. sav.,2004,9,10,16.3,186811.0,98.0,15.06,,,,,,91.6
Palangos m. sav.,2004,9,0,39.9,17222.0,79.0,15.06,,,,,,91.6
Klaipėdos r. sav.,2004,9,2,23.8,47367.0,1323.0,15.06,,,,,,91.6
Kretingos r. sav.,2004,9,0,33.1,45454.0,989.0,15.06,,,,,,91.6
Skuodo r. sav.,2004,9,0,15.4,24613.0,911.0,12.610000000000001,,,,,,110.1
Šilutės r. sav.,2004,9,5,22.1,53143.0,1682.0,13.283333333333333,,,,,,171.4
Marijampolės apskritis,2004,9,8,21.6,184058.0,4465.0,13.639999999999999,,,,,,48.5
Marijampolės r. sav.,2004,9,2,,,,13.639999999999999,,,,,,48.5
Šakių r. sav.,2004,9,2,22.8,37575.0,1454.0,13.639999999999999,,,,,,48.5
Vilkaviškio r. sav.,2004,9,4,10.5,49137.0,1262.0,13.639999999999999,,,,,,48.5
Panevėžio apskritis,2004,9,43,27.2,290097.0,7878.0,12.503333333333334,,,,,,77.0
Panevėžio m. sav.,2004,9,29,0.6,114917.0,50.0,12.66,,,,,,68.2
Biržų r. sav.,2004,9,0,26.3,34266.0,1476.0,12.503333333333334,,,,,,77.0
Kupiškio r. sav.,2004,9,3,27.9,23865.0,1080.0,12.66,,,,,,68.2
Panevėžio r. sav.,2004,9,7,33.9,42588.0,2177.0,12.66,,,,,,68.2
Pasvalio r. sav.,2004,9,1,16.5,33629.0,1289.0,12.503333333333334,,,,,,77.0
Rokiškio r. sav.,2004,9,3,27.9,40832.0,1806.0,12.34,,,,,,43.4
Šiaulių apskritis,2004,9,30,25.8,357441.0,8537.0,12.69,,,,,,82.0
Šiaulių m. sav.,2004,9,7,15.0,127805.0,82.0,12.69,,,,,,82.0
Akmenės r. sav.,2004,9,3,32.1,28951.0,844.0,12.610000000000001,,,,,,110.1
Joniškio r. sav.,2004,9,0,18.4,31012.0,1152.0,12.69,,,,,,82.0
Kelmės r. sav.,2004,9,5,26.2,39498.0,1705.0,12.343333333333334,,,,,,104.69999999999999
Radviliškio r. sav.,2004,9,11,25.7,50638.0,1634.0,12.69,,,,,,82.0
Šiaulių r. sav.,2004,9,2,32.6,51002.0,1806.0,12.69,,,,,,82.0
Tauragės apskritis,2004,9,7,31.7,130179.0,4408.0,12.036666666666667,,,,,,154.2
Jurbarko r. sav.,2004,9,0,38.0,36314.0,1506.0,12.343333333333334,,,,,,104.69999999999999
Šilalės r. sav.,2004,9,0,24.0,30768.0,1188.0,12.036666666666667,,,,,,154.2
Tauragės r. sav.,2004,9,7,38.5,51352.0,1179.0,12.036666666666667,,,,,,154.2
Telšių apskritis,2004,9,20,32.9,175090.0,4349.0,12.610000000000001,,,,,,110.1
Mažeikių r. sav.,2004,9,10,29.3,65831.0,1220.0,12.610000000000001,,,,,,110.1
Plungės r. sav.,2004,9,5,32.7,43349.0,1105.0,12.610000000000001,,,,,,110.1
Telšių r. sav.,2004,9,5,29.7,55587.0,1439.0,12.610000000000001,,,,,,110.1
Utenos apskritis,2004,9,16,32.8,178637.0,7191.0,12.34,,,,,,43.4
Visagino sav.,2004,9,3,56.0,27915.0,58.0,11.99,,,,,,54.5
Anykščių r. sav.,2004,9,1,30.3,33783.0,1764.0,12.34,,,,,,43.4
Ignalinos r. sav.,2004,9,0,35.5,21944.0,1441.0,11.99,,,,,,54.5
Molėtų r. sav.,2004,9,0,28.5,24268.0,1367.0,12.34,,,,,,43.4
Utenos r. sav.,2004,9,7,31.8,48800.0,1230.0,12.34,,,,,,43.4
Zarasų r. sav.,2004,9,5,37.2,21927.0,1331.0,11.99,,,,,,54.5
Vilniaus apskritis,2004,9,57,41.9,841748.0,9730.0,12.32,,,,,,37.4
Šalčininkų r. sav.,2004,9,0,46.2,38205.0,1493.0,12.32,,,,,,37.4
Širvintų r. sav.,2004,9,4,30.5,19677.0,905.0,13.143333333333334,,,,,,43.800000000000004
Švenčionių r. sav.,2004,9,2,55.8,32002.0,1691.0,11.99,,,,,,54.5
Ukmergės r. sav.,2004,9,0,31.3,46920.0,1395.0,13.143333333333334,,,,,,43.800000000000004
Trakų r. sav.,2004,9,4,47.5,36916.0,1207.0,12.32,,,,,,37.4
Alytaus apskritis,2004,10,6,49.0,182751.0,5418.0,8.287096774193548,,,,,,51.400000000000006
Alytaus m. sav.,2004,10,5,30.4,70053.0,39.0,8.287096774193548,,,,,,51.400000000000006
Druskininkų sav.,2004,10,0,69.2,24665.0,453.0,8.580645161290322,,,,,,57.2
Alytaus r. sav.,2004,10,1,24.6,31741.0,1403.0,8.287096774193548,,,,,,51.400000000000006
Lazdijų r. sav.,2004,10,0,34.8,26221.0,1306.0,8.580645161290322,,,,,,57.2
Varėnos r. sav.,2004,10,0,69.0,30071.0,2216.0,8.287096774193548,,,,,,51.400000000000006
Kauno apskritis,2004,10,63,29.5,682074.0,8087.0,8.32258064516129,,,,,,80.7
Kauno m. sav.,2004,10,44,20.6,363952.0,157.0,8.32258064516129,,,,,,80.7
Jonavos r. sav.,2004,10,2,41.8,51510.0,944.0,8.419354838709678,,,,,,74.0
Kaišiadorių r. sav.,2004,10,0,31.4,37117.0,1087.0,8.32258064516129,,,,,,80.7
Kauno r. sav.,2004,10,7,32.6,83167.0,1496.0,8.32258064516129,,,,,,80.7
Kėdainių r. sav.,2004,10,2,25.5,63692.0,1677.0,8.174193548387096,,,,,,68.8
Prienų r. sav.,2004,10,1,27.4,34438.0,1033.0,8.32258064516129,,,,,,80.7
Raseinių r. sav.,2004,10,7,22.9,42958.0,1573.0,7.638709677419355,,,,,,110.1
Klaipėdos apskritis,2004,10,15,24.7,376854.0,5222.0,9.316129032258065,,,,,,105.0
Klaipėdos m. sav.,2004,10,5,16.3,186811.0,98.0,9.316129032258065,,,,,,105.0
Palangos m. sav.,2004,10,0,39.9,17222.0,79.0,9.316129032258065,,,,,,105.0
Klaipėdos r. sav.,2004,10,1,23.8,47367.0,1323.0,9.316129032258065,,,,,,105.0
Kretingos r. sav.,2004,10,2,33.1,45454.0,989.0,9.316129032258065,,,,,,105.0
Skuodo r. sav.,2004,10,0,15.4,24613.0,911.0,7.587096774193548,,,,,,116.3
Šilutės r. sav.,2004,10,7,22.1,53143.0,1682.0,8.635483870967741,,,,,,96.3
Marijampolės apskritis,2004,10,4,21.6,184058.0,4465.0,9.129032258064516,,,,,,54.6
Marijampolės r. sav.,2004,10,3,,,,9.129032258064516,,,,,,54.6
Šakių r. sav.,2004,10,1,22.8,37575.0,1454.0,9.129032258064516,,,,,,54.6
Vilkaviškio r. sav.,2004,10,0,10.5,49137.0,1262.0,9.129032258064516,,,,,,54.6
Panevėžio apskritis,2004,10,50,27.2,290097.0,7878.0,7.354838709677419,,,,,,108.4
Panevėžio m. sav.,2004,10,33,0.6,114917.0,50.0,7.835483870967742,,,,,,104.1
Biržų r. sav.,2004,10,0,26.3,34266.0,1476.0,7.354838709677419,,,,,,108.4
Kupiškio r. sav.,2004,10,3,27.9,23865.0,1080.0,7.835483870967742,,,,,,104.1
Panevėžio r. sav.,2004,10,7,33.9,42588.0,2177.0,7.835483870967742,,,,,,104.1
Pasvalio r. sav.,2004,10,2,16.5,33629.0,1289.0,7.354838709677419,,,,,,108.4
Rokiškio r. sav.,2004,10,5,27.9,40832.0,1806.0,7.854838709677419,,,,,,87.1
Šiaulių apskritis,2004,10,21,25.8,357441.0,8537.0,7.690322580645161,,,,,,86.3
Šiaulių m. sav.,2004,10,8,15.0,127805.0,82.0,7.690322580645161,,,,,,86.3
Akmenės r. sav.,2004,10,0,32.1,28951.0,844.0,7.587096774193548,,,,,,116.3
Joniškio r. sav.,2004,10,0,18.4,31012.0,1152.0,7.690322580645161,,,,,,86.3
Kelmės r. sav.,2004,10,6,26.2,39498.0,1705.0,7.638709677419355,,,,,,110.1
Radviliškio r. sav.,2004,10,0,25.7,50638.0,1634.0,7.690322580645161,,,,,,86.3
Šiaulių r. sav.,2004,10,2,32.6,51002.0,1806.0,7.690322580645161,,,,,,86.3
Tauragės apskritis,2004,10,8,31.7,130179.0,4408.0,7.361290322580645,,,,,,113.8
Jurbarko r. sav.,2004,10,2,38.0,36314.0,1506.0,7.638709677419355,,,,,,110.1
Šilalės r. sav.,2004,10,0,24.0,30768.0,1188.0,7.361290322580645,,,,,,113.8
Tauragės r. sav.,2004,10,6,38.5,51352.0,1179.0,7.361290322580645,,,,,,113.8
Telšių apskritis,2004,10,20,32.9,175090.0,4349.0,7.587096774193548,,,,,,116.3
Mažeikių r. sav.,2004,10,8,29.3,65831.0,1220.0,7.587096774193548,,,,,,116.3
Plungės r. sav.,2004,10,11,32.7,43349.0,1105.0,7.587096774193548,,,,,,116.3
Telšių r. sav.,2004,10,1,29.7,55587.0,1439.0,7.587096774193548,,,,,,116.3
Utenos apskritis,2004,10,11,32.8,178637.0,7191.0,7.854838709677419,,,,,,87.1
Visagino sav.,2004,10,0,56.0,27915.0,58.0,7.22258064516129,,,,,,91.5
Anykščių r. sav.,2004,10,0,30.3,33783.0,1764.0,7.854838709677419,,,,,,87.1
Ignalinos r. sav.,2004,10,0,35.5,21944.0,1441.0,7.22258064516129,,,,,,91.5
Molėtų r. sav.,2004,10,0,28.5,24268.0,1367.0,7.854838709677419,,,,,,87.1
Utenos r. sav.,2004,10,10,31.8,48800.0,1230.0,7.854838709677419,,,,,,87.1
Zarasų r. sav.,2004,10,1,37.2,21927.0,1331.0,7.22258064516129,,,,,,91.5
Vilniaus apskritis,2004,10,57,41.9,841748.0,9730.0,7.922580645161291,,,,,,65.1
Šalčininkų r. sav.,2004,10,0,46.2,38205.0,1493.0,7.922580645161291,,,,,,65.1
Širvintų r. sav.,2004,10,1,30.5,19677.0,905.0,8.419354838709678,,,,,,74.0
Švenčionių r. sav.,2004,10,4,55.8,32002.0,1691.0,7.22258064516129,,,,,,91.5
Ukmergės r. sav.,2004,10,2,31.3,46920.0,1395.0,8.419354838709678,,,,,,74.0
Trakų r. sav.,2004,10,2,47.5,36916.0,1207.0,7.922580645161291,,,,,,65.1
Alytaus apskritis,2004,11,4,49.0,182751.0,5418.0,1.3900000000000001,,,,,,51.6
Alytaus m. sav.,2004,11,2,30.4,70053.0,39.0,1.3900000000000001,,,,,,51.6
Druskininkų sav.,2004,11,0,69.2,24665.0,453.0,1.8933333333333333,,,,,,47.1
Alytaus r. sav.,2004,11,2,24.6,31741.0,1403.0,1.3900000000000001,,,,,,51.6
Lazdijų r. sav.,2004,11,0,34.8,26221.0,1306.0,1.8933333333333333,,,,,,47.1
Varėnos r. sav.,2004,11,0,69.0,30071.0,2216.0,1.3900000000000001,,,,,,51.6
Kauno apskritis,2004,11,37,29.5,682074.0,8087.0,1.4100000000000001,,,,,,43.1
Kauno m. sav.,2004,11,30,20.6,363952.0,157.0,1.4100000000000001,,,,,,43.1
Jonavos r. sav.,2004,11,0,41.8,51510.0,944.0,1.0,,,,,,43.7
Kaišiadorių r. sav.,2004,11,0,31.4,37117.0,1087.0,1.4100000000000001,,,,,,43.1
Kauno r. sav.,2004,11,2,32.6,83167.0,1496.0,1.4100000000000001,,,,,,43.1
Kėdainių r. sav.,2004,11,2,25.5,63692.0,1677.0,1.22,,,,,,40.9
Prienų r. sav.,2004,11,0,27.4,34438.0,1033.0,1.4100000000000001,,,,,,43.1
Raseinių r. sav.,2004,11,3,22.9,42958.0,1573.0,0.72,,,,,,50.7
Klaipėdos apskritis,2004,11,10,24.7,376854.0,5222.0,3.5,,,,,,78.9
Klaipėdos m. sav.,2004,11,2,16.3,186811.0,98.0,3.5,,,,,,78.9
Palangos m. sav.,2004,11,1,39.9,17222.0,79.0,3.5,,,,,,78.9
Klaipėdos r. sav.,2004,11,1,23.8,47367.0,1323.0,3.5,,,,,,78.9
Kretingos r. sav.,2004,11,0,33.1,45454.0,989.0,3.5,,,,,,78.9
Skuodo r. sav.,2004,11,0,15.4,24613.0,911.0,1.0599999999999998,,,,,,65.3
Šilutės r. sav.,2004,11,6,22.1,53143.0,1682.0,2.1166666666666667,,,,,,84.8
Marijampolės apskritis,2004,11,3,21.6,184058.0,4465.0,2.286666666666667,,,,,,42.6
Marijampolės r. sav.,2004,11,1,,,,2.286666666666667,,,,,,42.6
Šakių r. sav.,2004,11,0,22.8,37575.0,1454.0,2.286666666666667,,,,,,42.6
Vilkaviškio r. sav.,2004,11,2,10.5,49137.0,1262.0,2.286666666666667,,,,,,42.6
Panevėžio apskritis,2004,11,19,27.2,290097.0,7878.0,0.35999999999999993,,,,,,41.3
Panevėžio m. sav.,2004,11,11,0.6,114917.0,50.0,0.81,,,,,,37.300000000000004
Biržų r. sav.,2004,11,0,26.3,34266.0,1476.0,0.35999999999999993,,,,,,41.3
Kupiškio r. sav.,2004,11,3,27.9,23865.0,1080.0,0.81,,,,,,37.300000000000004
Panevėžio r. sav.,2004,11,3,33.9,42588.0,2177.0,0.81,,,,,,37.300000000000004
Pasvalio r. sav.,2004,11,0,16.5,33629.0,1289.0,0.35999999999999993,,,,,,41.3
Rokiškio r. sav.,2004,11,2,27.9,40832.0,1806.0,0.6,,,,,,45.8
Šiaulių apskritis,2004,11,25,25.8,357441.0,8537.0,0.7933333333333332,,,,,,39.199999999999996
Šiaulių m. sav.,2004,11,15,15.0,127805.0,82.0,0.7933333333333332,,,,,,39.199999999999996
Akmenės r. sav.,2004,11,2,32.1,28951.0,844.0,1.0599999999999998,,,,,,65.3
Joniškio r. sav.,2004,11,0,18.4,31012.0,1152.0,0.7933333333333332,,,,,,39.199999999999996
Kelmės r. sav.,2004,11,3,26.2,39498.0,1705.0,0.72,,,,,,50.7
Radviliškio r. sav.,2004,11,1,25.7,50638.0,1634.0,0.7933333333333332,,,,,,39.199999999999996
Šiaulių r. sav.,2004,11,4,32.6,51002.0,1806.0,0.7933333333333332,,,,,,39.199999999999996
Tauragės apskritis,2004,11,8,31.7,130179.0,4408.0,0.4666666666666667,,,,,,78.1
Jurbarko r. sav.,2004,11,0,38.0,36314.0,1506.0,0.72,,,,,,50.7
Šilalės r. sav.,2004,11,1,24.0,30768.0,1188.0,0.4666666666666667,,,,,,78.1
Tauragės r. sav.,2004,11,7,38.5,51352.0,1179.0,0.4666666666666667,,,,,,78.1
Telšių apskritis,2004,11,9,32.9,175090.0,4349.0,1.0599999999999998,,,,,,65.3
Mažeikių r. sav.,2004,11,0,29.3,65831.0,1220.0,1.0599999999999998,,,,,,65.3
Plungės r. sav.,2004,11,4,32.7,43349.0,1105.0,1.0599999999999998,,,,,,65.3
Telšių r. sav.,2004,11,5,29.7,55587.0,1439.0,1.0599999999999998,,,,,,65.3
Utenos apskritis,2004,11,8,32.8,178637.0,7191.0,0.6,,,,,,45.8
Visagino sav.,2004,11,0,56.0,27915.0,58.0,-0.013333333333333345,,,,,,38.0
Anykščių r. sav.,2004,11,0,30.3,33783.0,1764.0,0.6,,,,,,45.8
Ignalinos r. sav.,2004,11,1,35.5,21944.0,1441.0,-0.013333333333333345,,,,,,38.0
Molėtų r. sav.,2004,11,0,28.5,24268.0,1367.0,0.6,,,,,,45.8
Utenos r. sav.,2004,11,4,31.8,48800.0,1230.0,0.6,,,,,,45.8
Zarasų r. sav.,2004,11,3,37.2,21927.0,1331.0,-0.013333333333333345,,,,,,38.0
Vilniaus apskritis,2004,11,54,41.9,841748.0,9730.0,0.6733333333333332,,,,,,41.8
Šalčininkų r. sav.,2004,11,0,46.2,38205.0,1493.0,0.6733333333333332,,,,,,41.8
Širvintų r. sav.,2004,11,1,30.5,19677.0,905.0,1.0,,,,,,43.7
Švenčionių r. sav.,2004,11,1,55.8,32002.0,1691.0,-0.013333333333333345,,,,,,38.0
Ukmergės r. sav.,2004,11,5,31.3,46920.0,1395.0,1.0,,,,,,43.7
Trakų r. sav.,2004,11,2,47.5,36916.0,1207.0,0.6733333333333332,,,,,,41.8
Alytaus apskritis,2004,12,2,49.0,182751.0,5418.0,1.0161290322580645,,,,,,47.7
Alytaus m. sav.,2004,12,2,30.4,70053.0,39.0,1.0161290322580645,,,,,,47.7
Druskininkų sav.,2004,12,0,69.2,24665.0,453.0,1.0193548387096774,,,,,,33.6
Alytaus r. sav.,2004,12,0,24.6,31741.0,1403.0,1.0161290322580645,,,,,,47.7
Lazdijų r. sav.,2004,12,0,34.8,26221.0,1306.0,1.0193548387096774,,,,,,33.6
Varėnos r. sav.,2004,12,0,69.0,30071.0,2216.0,1.0161290322580645,,,,,,47.7
Kauno apskritis,2004,12,22,29.5,682074.0,8087.0,1.3225806451612903,,,,,,36.4
Kauno m. sav.,2004,12,14,20.6,363952.0,157.0,1.3225806451612903,,,,,,36.4
Jonavos r. sav.,2004,12,2,41.8,51510.0,944.0,1.2483870967741937,,,,,,58.6
Kaišiadorių r. sav.,2004,12,0,31.4,37117.0,1087.0,1.3225806451612903,,,,,,36.4
Kauno r. sav.,2004,12,2,32.6,83167.0,1496.0,1.3225806451612903,,,,,,36.4
Kėdainių r. sav.,2004,12,1,25.5,63692.0,1677.0,1.2677419354838708,,,,,,37.0
Prienų r. sav.,2004,12,2,27.4,34438.0,1033.0,1.3225806451612903,,,,,,36.4
Raseinių r. sav.,2004,12,1,22.9,42958.0,1573.0,0.8903225806451613,,,,,,52.2
Klaipėdos apskritis,2004,12,4,24.7,376854.0,5222.0,3.5161290322580645,,,,,,57.099999999999994
Klaipėdos m. sav.,2004,12,3,16.3,186811.0,98.0,3.5161290322580645,,,,,,57.099999999999994
Palangos m. sav.,2004,12,0,39.9,17222.0,79.0,3.5161290322580645,,,,,,57.099999999999994
Klaipėdos r. sav.,2004,12,0,23.8,47367.0,1323.0,3.5161290322580645,,,,,,57.099999999999994
Kretingos r. sav.,2004,12,0,33.1,45454.0,989.0,3.5161290322580645,,,,,,57.099999999999994
Skuodo r. sav.,2004,12,0,15.4,24613.0,911.0,1.3258064516129033,,,,,,65.4
Šilutės r. sav.,2004,12,1,22.1,53143.0,1682.0,1.7548387096774194,,,,,,76.2
Marijampolės apskritis,2004,12,6,21.6,184058.0,4465.0,1.8548387096774193,,,,,,43.9
Marijampolės r. sav.,2004,12,0,,,,1.8548387096774193,,,,,,43.9
Šakių r. sav.,2004,12,2,22.8,37575.0,1454.0,1.8548387096774193,,,,,,43.9
Vilkaviškio r. sav.,2004,12,4,10.5,49137.0,1262.0,1.8548387096774193,,,,,,43.9
Panevėžio apskritis,2004,12,16,27.2,290097.0,7878.0,0.7258064516129032,,,,,,55.4
Panevėžio m. sav.,2004,12,10,0.6,114917.0,50.0,1.070967741935484,,,,,,49.0
Biržų r. sav.,2004,12,1,26.3,34266.0,1476.0,0.7258064516129032,,,,,,55.4
